Source,Target,Type,Id,Label,Weight
SolovievLive,skubchenco,Directed,2460,,1
SolovievLive,m_razdelny,Directed,2461,,1
SolovievLive,polk_russia,Directed,2462,,1
SolovievLive,trueJPG,Directed,2463,,1
SolovievLive,moscowproc,Directed,2464,,1
SolovievLive,luganmedia,Directed,2465,,1
SolovievLive,Republic_Of_GaGauZia,Directed,2466,,1
SolovievLive,Republic_of_Gagazia_Chat,Directed,2467,,1
SolovievLive,Azarenok_TV,Directed,2468,,1
SolovievLive,data1eaks,Directed,2469,,1
SolovievLive,YugMolodoj,Directed,2470,,1
SolovievLive,polevaya_kukhnya,Directed,2471,,1
SolovievLive,strana_vozmozhnostei,Directed,2472,,1
SolovievLive,chelovek_kotoryi,Directed,2473,,1
SolovievLive,ErnestMakarenko,Directed,2474,,1
SolovievLive,ErnestMakarenko_chat,Directed,2475,,1
SolovievLive,TheTimesOfValinor,Directed,2476,,1
SolovievLive,khimkibasket,Directed,2477,,1
SolovievLive,pilainfo,Directed,2478,,1
SolovievLive,narodyrossii,Directed,2479,,1
SolovievLive,tvc_ru,Directed,2480,,1
SolovievLive,donrf22,Directed,2481,,1
SolovievLive,dmitri_kiselev,Directed,2482,,1
SolovievLive,dontel,Directed,2483,,1
SolovievLive,dontel_chat,Directed,2484,,1
SolovievLive,ivashchenko_kv,Directed,2485,,1
SolovievLive,orientsouthrus,Directed,2486,,1
SolovievLive,southrusgonzo,Directed,2487,,1
SolovievLive,DonbassYasinovatayanaliniiOgnia,Directed,2488,,1
SolovievLive,layjka,Directed,2489,,1
SolovievLive,mirbelogorya,Directed,2490,,1
SolovievLive,ldprhelp,Directed,2491,,1
SolovievLive,voenkors,Directed,2492,,1
SolovievLive,russkie_mexaniki,Directed,2493,,1
SolovievLive,russkie_mehaniki,Directed,2494,,1
SolovievLive,JuliaMenshovaJulia,Directed,2495,,1
SolovievLive,historicalfacts77777,Directed,2496,,1
SolovievLive,tomilinn,Directed,2497,,1
SolovievLive,Kharkov_sky,Directed,2498,,1
SolovievLive,petrkazakov,Directed,2499,,1
SolovievLive,OlgaSharij,Directed,2500,,1
SolovievLive,vmeste_rus_ZO,Directed,2501,,1
SolovievLive,ruposts,Directed,2502,,1
SolovievLive,planerka_org,Directed,2503,,1
SolovievLive,radiogovoritmsk,Directed,2504,,1
SolovievLive,dnbs_now,Directed,2505,,1
SolovievLive,mydonetsk,Directed,2506,,1
SolovievLive,BashnyaKremlya,Directed,2507,,1
SolovievLive,fifthrepublic,Directed,2508,,1
SolovievLive,slonomuch,Directed,2509,,1
SolovievLive,slonomuhchat,Directed,2510,,1
SolovievLive,battalion63,Directed,2511,,1
SolovievLive,RedSparrowMsk,Directed,2512,,1
SolovievLive,RusEmbassyMinsk,Directed,2513,,1
SolovievLive,brechalov,Directed,2514,,1
SolovievLive,nashenergodar,Directed,2515,,1
SolovievLive,tigromania13,Directed,2516,,1
SolovievLive,Alekhin_Telega,Directed,2517,,1
SolovievLive,telega_vlasti,Directed,2518,,1
SolovievLive,orly_rs,Directed,2519,,1
SolovievLive,donporchay,Directed,2520,,1
SolovievLive,larkin_doc,Directed,2521,,1
SolovievLive,KinoSVO,Directed,2522,,1
SolovievLive,papagaz,Directed,2523,,1
SolovievLive,adrienbocquet,Directed,2524,,1
SolovievLive,mihalcow,Directed,2525,,1
SolovievLive,becedyem,Directed,2526,,1
SolovievLive,delyagin,Directed,2527,,1
SolovievLive,delyaginchat,Directed,2528,,1
SolovievLive,bel_buj,Directed,2529,,1
SolovievLive,buj_chat,Directed,2530,,1
SolovievLive,slivivsu,Directed,2531,,1
SolovievLive,dillfrash,Directed,2532,,1
SolovievLive,suren_vienna,Directed,2533,,1
SolovievLive,suren_vienna_chat,Directed,2534,,1
SolovievLive,berdyanskru,Directed,2535,,1
SolovievLive,poptatiana,Directed,2536,,1
SolovievLive,geresdnr,Directed,2537,,1
SolovievLive,znachit_net,Directed,2538,,1
SolovievLive,anti_navalny,Directed,2539,,1
SolovievLive,GorInformburo,Directed,2540,,1
SolovievLive,nzzhit,Directed,2541,,1
SolovievLive,chatNamZdesZhit,Directed,2542,,1
SolovievLive,nationconsunion,Directed,2543,,1
SolovievLive,tavrida_news,Directed,2544,,1
SolovievLive,mediastanciacom,Directed,2545,,1
SolovievLive,rusembassyarm,Directed,2546,,1
SolovievLive,mashmoyka,Directed,2547,,1
SolovievLive,mash_moyka,Directed,2548,,1
SolovievLive,matrixrypor,Directed,2549,,1
SolovievLive,moldavskii_piston,Directed,2550,,1
SolovievLive,iprupru,Directed,2551,,1
SolovievLive,iprupru_chat,Directed,2552,,1
SolovievLive,h1ghl1ghts,Directed,2553,,1
SolovievLive,DymOtechestva,Directed,2554,,1
SolovievLive,chatDymOtechestva,Directed,2555,,1
SolovievLive,vtretyakov1953,Directed,2556,,1
SolovievLive,lesyaryabtseva,Directed,2557,,1
SolovievLive,logikamarkova,Directed,2558,,1
SolovievLive,markovdiscuss,Directed,2559,,1
SolovievLive,visota_in_crimea,Directed,2560,,1
SolovievLive,belhistory_by,Directed,2561,,1
SolovievLive,kojournal,Directed,2562,,1
SolovievLive,militaryPlatform,Directed,2563,,1
SolovievLive,vasyunin,Directed,2564,,1
SolovievLive,rbc_news,Directed,2565,,1
SolovievLive,gazetasut,Directed,2566,,1
SolovievLive,DPRinfantry,Directed,2567,,1
SolovievLive,DPRinfantry1,Directed,2568,,1
SolovievLive,MIrvMomente,Directed,2569,,1
SolovievLive,obstanovkalnr,Directed,2570,,1
SolovievLive,maester,Directed,2571,,1
SolovievLive,ldprtv,Directed,2572,,1
SolovievLive,chnspb,Directed,2573,,1
SolovievLive,china80s,Directed,2574,,1
SolovievLive,SNGNOVOSTNOY,Directed,2575,,1
SolovievLive,socio_news,Directed,2576,,1
SolovievLive,radiomirby,Directed,2577,,1
SolovievLive,ruserbia,Directed,2578,,1
SolovievLive,ostroumny_patriot,Directed,2579,,1
SolovievLive,pqntc1,Directed,2580,,1
SolovievLive,retra,Directed,2581,,1
SolovievLive,world_rt,Directed,2582,,1
SolovievLive,rosobrnadzor_official,Directed,2583,,1
SolovievLive,neolginskie,Directed,2584,,1
SolovievLive,glava_brd,Directed,2585,,1
SolovievLive,koro4eDON,Directed,2586,,1
SolovievLive,mythsaboutRussia,Directed,2587,,1
SolovievLive,fransua_modeme,Directed,2588,,1
SolovievLive,Sanctions_Inspector,Directed,2589,,1
SolovievLive,ruspetsnaz,Directed,2590,,1
SolovievLive,gupmosvodostok,Directed,2591,,1
SolovievLive,lisenko1972,Directed,2592,,1
SolovievLive,lisenko1972_chat,Directed,2593,,1
SolovievLive,cultrassvet,Directed,2594,,1
SolovievLive,kryuchkovoleg,Directed,2595,,1
SolovievLive,dm_artis,Directed,2596,,1
SolovievLive,anekru_anekdot,Directed,2597,,1
SolovievLive,melitopoladmin,Directed,2598,,1
SolovievLive,ScottRitter,Directed,2599,,1
SolovievLive,alexeypoddubny_jango,Directed,2600,,1
SolovievLive,ahetotdemidovv,Directed,2601,,1
SolovievLive,oizmedia,Directed,2602,,1
SolovievLive,oizcom,Directed,2603,,1
SolovievLive,indeec_1937,Directed,2604,,1
SolovievLive,indeec1937chat,Directed,2605,,1
SolovievLive,brd_zavtra,Directed,2606,,1
SolovievLive,brd_zavtra_chat,Directed,2607,,1
SolovievLive,orthodoxsergio,Directed,2608,,1
SolovievLive,ukrainetopnews,Directed,2609,,1
SolovievLive,minprosvetrf,Directed,2610,,1
SolovievLive,Alexandr_Semenov,Directed,2611,,1
SolovievLive,nolito_now,Directed,2612,,1
SolovievLive,martynov2021,Directed,2613,,1
SolovievLive,agentstvonews,Directed,2614,,1
SolovievLive,vn_antonov,Directed,2615,,1
SolovievLive,gpdnr_su,Directed,2616,,1
SolovievLive,Pevtsov_Moscow,Directed,2617,,1
SolovievLive,ZOV_Otchizny,Directed,2618,,1
SolovievLive,ekaterinamechetina,Directed,2619,,1
SolovievLive,donbass_photos,Directed,2620,,1
SolovievLive,kirillkaminets,Directed,2621,,1
SolovievLive,tipherson,Directed,2622,,1
SolovievLive,kcpn2014,Directed,2623,,1
SolovievLive,ruspm39,Directed,2624,,1
SolovievLive,xronikabpla,Directed,2625,,1
SolovievLive,clubbespilotnik,Directed,2626,,1
SolovievLive,noname05716,Directed,2627,,1
SolovievLive,nn05716chat,Directed,2628,,1
SolovievLive,om1_ru,Directed,2629,,1
SolovievLive,om1_chat,Directed,2630,,1
SolovievLive,feralwest,Directed,2631,,1
SolovievLive,mosfweek,Directed,2632,,1
SolovievLive,Fighter_channel,Directed,2633,,1
SolovievLive,nourlnews,Directed,2634,,1
SolovievLive,evraevmikhail,Directed,2635,,1
SolovievLive,unsanctioned,Directed,2636,,1
SolovievLive,armmirotvorec,Directed,2637,,1
SolovievLive,newsnurkz,Directed,2638,,1
SolovievLive,stanokspace,Directed,2639,,1
SolovievLive,IT_today_ru,Directed,2640,,1
SolovievLive,brosok_mangusta_Z,Directed,2641,,1
SolovievLive,spletnicca,Directed,2642,,1
SolovievLive,belsmp,Directed,2643,,1
SolovievLive,RT_Stream,Directed,2644,,1
SolovievLive,priklucheniaflika,Directed,2645,,1
SolovievLive,newsby_info,Directed,2646,,1
SolovievLive,onf_donbass,Directed,2647,,1
SolovievLive,onfdonbass_chat,Directed,2648,,1
SolovievLive,arrussia,Directed,2649,,1
SolovievLive,ysiaru,Directed,2650,,1
SolovievLive,webstrangler,Directed,2651,,1
SolovievLive,dirtytatarstan,Directed,2652,,1
SolovievLive,Soldierline,Directed,2653,,1
SolovievLive,Soldierline24,Directed,2654,,1
SolovievLive,oddr_news,Directed,2655,,1
SolovievLive,demidovoleg,Directed,2656,,1
SolovievLive,moscow_on_air,Directed,2657,,1
SolovievLive,vmakeevke,Directed,2658,,1
SolovievLive,Donetsk_Z_chat,Directed,2659,,1
SolovievLive,bponline,Directed,2660,,1
SolovievLive,ghost_of_novorossia,Directed,2661,,1
SolovievLive,huliwar,Directed,2662,,1
SolovievLive,clubelbrus_community,Directed,2663,,1
SolovievLive,miptru,Directed,2664,,1
SolovievLive,mipt_phystech_chat,Directed,2665,,1
SolovievLive,darkmgimo,Directed,2666,,1
SolovievLive,sv_bezrukov,Directed,2667,,1
SolovievLive,scienpolicy,Directed,2668,,1
SolovievLive,IngSVO,Directed,2669,,1
SolovievLive,republic_tv,Directed,2670,,1
SolovievLive,agregator888,Directed,2671,,1
SolovievLive,kchf_ru,Directed,2672,,1
SolovievLive,dumabrief,Directed,2673,,1
SolovievLive,dog_rescue_in_war,Directed,2674,,1
SolovievLive,dr_in_w,Directed,2675,,1
SolovievLive,nstarikov_video,Directed,2676,,1
SolovievLive,nmrpl,Directed,2677,,1
SolovievLive,nmrpl_chat,Directed,2678,,1
SolovievLive,munscanner,Directed,2679,,1
SolovievLive,dzyubaartem22,Directed,2680,,1
SolovievLive,rubtsovK,Directed,2681,,1
SolovievLive,termin333,Directed,2682,,1
SolovievLive,geostrategrus,Directed,2683,,1
SolovievLive,auantonov,Directed,2684,,1
SolovievLive,bpshkola,Directed,2685,,1
SolovievLive,montyan2,Directed,2686,,1
SolovievLive,montyan_chat,Directed,2687,,1
SolovievLive,ohota_na_vedm,Directed,2688,,1
SolovievLive,moscowcityduma,Directed,2689,,1
SolovievLive,crimeatru,Directed,2690,,1
SolovievLive,relocationru,Directed,2691,,1
SolovievLive,RussiaMyVmeste,Directed,2692,,1
SolovievLive,NewFBK,Directed,2693,,1
SolovievLive,kalashnikovmagazine,Directed,2694,,1
SolovievLive,enderovich,Directed,2695,,1
SolovievLive,positionRUS,Directed,2696,,1
SolovievLive,pozitionChat,Directed,2697,,1
SolovievLive,klubrancho,Directed,2698,,1
SolovievLive,vindemiatrix_art,Directed,2699,,1
SolovievLive,russiaproud,Directed,2700,,1
SolovievLive,herson_respublika,Directed,2701,,1
SolovievLive,HersonetsZOV,Directed,2702,,1
SolovievLive,China3army,Directed,2703,,1
SolovievLive,firstpskov,Directed,2704,,1
SolovievLive,komsomolec_z,Directed,2705,,1
SolovievLive,PetrashkoOnline,Directed,2706,,1
SolovievLive,russian_center,Directed,2707,,1
SolovievLive,ru_center_chat,Directed,2708,,1
SolovievLive,partizanskayapravda,Directed,2709,,1
SolovievLive,parlament_novosti,Directed,2710,,1
SolovievLive,infranews,Directed,2711,,1
SolovievLive,MOOVeche,Directed,2712,,1
SolovievLive,volrota,Directed,2713,,1
SolovievLive,georgebabayan,Directed,2714,,1
SolovievLive,artek1925,Directed,2715,,1
SolovievLive,artek1925chat,Directed,2716,,1
SolovievLive,The_GaGauZ,Directed,2717,,1
SolovievLive,TheGaGauZ,Directed,2718,,1
SolovievLive,dyakonova_ti,Directed,2719,,1
SolovievLive,Dyakonova_Tatyana,Directed,2720,,1
SolovievLive,oddr_info,Directed,2721,,1
SolovievLive,war_of_z,Directed,2722,,1
SolovievLive,per_i_ozv,Directed,2723,,1
SolovievLive,krsk01,Directed,2724,,1
SolovievLive,krsk01chat,Directed,2725,,1
SolovievLive,fplnrru,Directed,2726,,1
SolovievLive,ukrainian_guide,Directed,2727,,1
SolovievLive,mariamhovsepyan1,Directed,2728,,1
SolovievLive,primoryelive,Directed,2729,,1
SolovievLive,primorye_live,Directed,2730,,1
SolovievLive,Bessro4ka_Pruf,Directed,2731,,1
SolovievLive,su2050,Directed,2732,,1
SolovievLive,su2050_chat,Directed,2733,,1
SolovievLive,mediavoyni,Directed,2734,,1
SolovievLive,rossia_3,Directed,2735,,1
SolovievLive,mvdpmr,Directed,2736,,1
SolovievLive,evrohiz,Directed,2737,,1
SolovievLive,melnikovone,Directed,2738,,1
SolovievLive,melnikovchat,Directed,2739,,1
SolovievLive,st_varg,Directed,2740,,1
SolovievLive,St_Varg24,Directed,2741,,1
SolovievLive,mrpl_ctzn,Directed,2742,,1
SolovievLive,mrpl_ctzn_chat,Directed,2743,,1
SolovievLive,sudakovss,Directed,2744,,1
SolovievLive,history_rt,Directed,2745,,1
SolovievLive,VzglyadIzDonbassa,Directed,2746,,1
SolovievLive,avroradonbass,Directed,2747,,1
SolovievLive,hockeyzamboni,Directed,2748,,1
SolovievLive,olympicteamby,Directed,2749,,1
SolovievLive,EveningVecher,Directed,2750,,1
SolovievLive,subsidii_msk,Directed,2751,,1
SolovievLive,world_warzone,Directed,2752,,1
SolovievLive,svo_online,Directed,2753,,1
SolovievLive,tribunalZOV,Directed,2754,,1
SolovievLive,omarov_today,Directed,2755,,1
SolovievLive,PatriotLAWyer,Directed,2756,,1
SolovievLive,PatriotLAWer_chat,Directed,2757,,1
SolovievLive,csrc_agency,Directed,2758,,1
SolovievLive,iznankawomen,Directed,2759,,1
SolovievLive,iznanka_chat1,Directed,2760,,1
SolovievLive,kirstar_official,Directed,2761,,1
SolovievLive,kirstar_chat,Directed,2762,,1
SolovievLive,NewsSerbia,Directed,2763,,1
SolovievLive,karlshuman,Directed,2764,,1
SolovievLive,Agitblog,Directed,2765,,1
SolovievLive,polliusenko058,Directed,2766,,1
SolovievLive,zchatov,Directed,2767,,1
SolovievLive,vn_rangeloni,Directed,2768,,1
SolovievLive,aramsays,Directed,2769,,1
SolovievLive,Russiacultura,Directed,2770,,1
SolovievLive,russiaculture1,Directed,2771,,1
SolovievLive,sisumasis,Directed,2772,,1
SolovievLive,sisumasischat,Directed,2773,,1
SolovievLive,econ_policy,Directed,2774,,1
SolovievLive,russian_truth_is_real,Directed,2775,,1
SolovievLive,balticover,Directed,2776,,1
SolovievLive,zampolitnews,Directed,2777,,1
SolovievLive,mincerchannel,Directed,2778,,1
SolovievLive,sncmag,Directed,2779,,1
SolovievLive,Nelya_Ishmeeva,Directed,2780,,1
SolovievLive,cablemanru,Directed,2781,,1
SolovievLive,giorgiobianchiphotojournalist,Directed,2782,,1
SolovievLive,frankalexandra,Directed,2783,,1
SolovievLive,crimsondigest,Directed,2784,,1
SolovievLive,yaroslav_belousov,Directed,2785,,1
SolovievLive,malyanovVoenkor,Directed,2786,,1
SolovievLive,KarauLnet,Directed,2787,,1
SolovievLive,karauLnetchat,Directed,2788,,1
SolovievLive,sybariticNews,Directed,2789,,1
SolovievLive,prosvetj,Directed,2790,,1
SolovievLive,pikta1,Directed,2791,,1
SolovievLive,frontedellaresistenza,Directed,2792,,1
SolovievLive,fronteresistenzachat,Directed,2793,,1
SolovievLive,kremlebot_24_02_2022,Directed,2794,,1
SolovievLive,mlynby,Directed,2795,,1
SolovievLive,mpravdachat,Directed,2796,,1
SolovievLive,parom_off,Directed,2797,,1
SolovievLive,sputnikossetia,Directed,2798,,1
SolovievLive,chp_simferopol,Directed,2799,,1
SolovievLive,na_urale,Directed,2800,,1
SolovievLive,vadovskaya,Directed,2801,,1
SolovievLive,vadovskaya_chat,Directed,2802,,1
SolovievLive,longread2023,Directed,2803,,1
SolovievLive,marie_paris,Directed,2804,,1
SolovievLive,trueUkraine_Ing,Directed,2805,,1
SolovievLive,rostourism_official,Directed,2806,,1
SolovievLive,orientalreviewAK,Directed,2807,,1
SolovievLive,centrorusso,Directed,2808,,1
SolovievLive,v_and_z,Directed,2809,,1
SolovievLive,Ukrainian_format,Directed,2810,,1
SolovievLive,dnronline,Directed,2811,,1
SolovievLive,dianampravda,Directed,2812,,1
SolovievLive,thezfiles,Directed,2813,,1
SolovievLive,periskop_pacific,Directed,2814,,1
SolovievLive,centralbank_russia,Directed,2815,,1
SolovievLive,ronswansoncrypto,Directed,2816,,1
SolovievLive,dumayem,Directed,2817,,1
SolovievLive,danilenko_svoe,Directed,2818,,1
SolovievLive,chatsvoe,Directed,2819,,1
SolovievLive,kyber_net,Directed,2820,,1
SolovievLive,Leningrad_guide,Directed,2821,,1
SolovievLive,greenserpent,Directed,2822,,1
SolovievLive,zombi_teh,Directed,2823,,1
SolovievLive,nationalprojectsru,Directed,2824,,1
SolovievLive,nationalprojects_chat,Directed,2825,,1
SolovievLive,black_list_VSU,Directed,2826,,1
SolovievLive,voiceofisrael,Directed,2827,,1
SolovievLive,migdalsergei,Directed,2828,,1
SolovievLive,specpro,Directed,2829,,1
SolovievLive,sommerman,Directed,2830,,1
SolovievLive,zommerchat,Directed,2831,,1
SolovievLive,berdovaalena,Directed,2832,,1
SolovievLive,alenka_chat,Directed,2833,,1
SolovievLive,voskoboinikovaleksandr,Directed,2834,,1
SolovievLive,telerzd,Directed,2835,,1
SolovievLive,martovalieva1,Directed,2836,,1
SolovievLive,glav_tur,Directed,2837,,1
SolovievLive,nikolaynovichkoff,Directed,2838,,1
SolovievLive,nihuya_nihao,Directed,2839,,1
SolovievLive,us_today,Directed,2840,,1
SolovievLive,us_today_chat,Directed,2841,,1
SolovievLive,mod_russia_en,Directed,2842,,1
SolovievLive,news_matchtv,Directed,2843,,1
SolovievLive,daudov088,Directed,2844,,1
SolovievLive,ttdaudov088,Directed,2845,,1
SolovievLive,needleraw,Directed,2846,,1
SolovievLive,favelasemrus,Directed,2847,,1
SolovievLive,agregatortruth,Directed,2848,,1
SolovievLive,balkan_spy,Directed,2849,,1
SolovievLive,z_kharkovnash,Directed,2850,,1
SolovievLive,olgerdsemenow,Directed,2851,,1
SolovievLive,olgerdZchat,Directed,2852,,1
SolovievLive,chto_u_frantsuzov,Directed,2853,,1
SolovievLive,begunini_blog,Directed,2854,,1
SolovievLive,authoritarian_chat,Directed,2855,,1
SolovievLive,ilovebelarus100,Directed,2856,,1
SolovievLive,Truevgen,Directed,2857,,1
SolovievLive,volgabrief,Directed,2858,,1
SolovievLive,buyanTime,Directed,2859,,1
SolovievLive,SHTABHDSHNR,Directed,2860,,1
SolovievLive,glazieview,Directed,2861,,1
SolovievLive,alter_vij,Directed,2862,,1
SolovievLive,strelets_molodec,Directed,2863,,1
SolovievLive,FoRGO_official,Directed,2864,,1
SolovievLive,zampolitz,Directed,2865,,1
SolovievLive,youthrigf,Directed,2866,,1
SolovievLive,vpoanalytics,Directed,2867,,1
SolovievLive,vpoanalytics_chat,Directed,2868,,1
SolovievLive,genshtabsich,Directed,2869,,1
SolovievLive,smolyak,Directed,2870,,1
SolovievLive,rushousebrussels,Directed,2871,,1
SolovievLive,okolokremlya,Directed,2872,,1
SolovievLive,okolochat,Directed,2873,,1
SolovievLive,Post_Sovet,Directed,2874,,1
SolovievLive,workbrothers_old,Directed,2875,,1
SolovievLive,ignatrs,Directed,2876,,1
SolovievLive,youthpolicy,Directed,2877,,1
SolovievLive,youthpolicychat,Directed,2878,,1
SolovievLive,kriminalblag,Directed,2879,,1
SolovievLive,blagchat,Directed,2880,,1
SolovievLive,sbbytoday,Directed,2881,,1
SolovievLive,skfo_telegraph,Directed,2882,,1
SolovievLive,life_odessa,Directed,2883,,1
SolovievLive,Bashankaev,Directed,2884,,1
SolovievLive,bashankaev_chat,Directed,2885,,1
SolovievLive,moralistess,Directed,2886,,1
SolovievLive,vagner_group,Directed,2887,,1
SolovievLive,Antiglobalist1,Directed,2888,,1
SolovievLive,cuisine_by,Directed,2889,,1
SolovievLive,cuisine_bychat,Directed,2890,,1
SolovievLive,genshab,Directed,2891,,1
SolovievLive,gruppazdnr,Directed,2892,,1
SolovievLive,bbcrussian,Directed,2893,,1
SolovievLive,fcpeshka,Directed,2894,,1
SolovievLive,chvkmedia,Directed,2895,,1
SolovievLive,RusBotschaft,Directed,2896,,1
SolovievLive,cat_of_skripal,Directed,2897,,1
SolovievLive,coscomments,Directed,2898,,1
SolovievLive,DonetskAfishaRU,Directed,2899,,1
SolovievLive,topalov_vadim,Directed,2900,,1
SolovievLive,pressbox,Directed,2901,,1
SolovievLive,pressbox_chat,Directed,2902,,1
SolovievLive,KrokooDil,Directed,2903,,1
SolovievLive,figureskatingfan,Directed,2904,,1
SolovievLive,figurkachat,Directed,2905,,1
SolovievLive,figure_skating_24_7,Directed,2906,,1
SolovievLive,fs_chat_24_7,Directed,2907,,1
SolovievLive,biathlon_match,Directed,2908,,1
SolovievLive,biathlon_match_chat,Directed,2909,,1
SolovievLive,sportfucky,Directed,2910,,1
SolovievLive,insiderUKR,Directed,2911,,1
SolovievLive,makelutznotwar,Directed,2912,,1
SolovievLive,makelutz,Directed,2913,,1
SolovievLive,newsofehrmedia,Directed,2914,,1
SolovievLive,e_hyperboloids,Directed,2915,,1
SolovievLive,tashcin,Directed,2916,,1
SolovievLive,themoscowdailynews,Directed,2917,,1
SolovievLive,ovchapriest,Directed,2918,,1
SolovievLive,olympic_russia,Directed,2919,,1
SolovievLive,UaOnlii,Directed,2920,,1
SolovievLive,Ukraina_onli,Directed,2921,,1
